puzzle-424	lime-jigsaw	AAAAABBCCDABAABBCCDABBBBCCCDDEEEEFCCDDDDEFFFFGGDEEEEFFGGGHHHHIFGGHHIIHIFGGHHIIIII	3....2........3.........222.....34.......3..................21............333.1..	.O....OO.OO..O....O..O.O.......O..OO......OOO..OO..O..O.O..O.....OOO.....O...O..O	{"work": 19, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-460	lime-jigsaw	AABBCCCCCAABBCBCCDAAABBBCDDEAEFBDDDDEAEFDDGGGEEEFGGGGGEFFFHHHGHEIIFFFHHHIIIIIIIHH	...1...2...3......................3........4.....43.....33.43..3..3.....2.2......	..O..O..OO....O.O.O.OO.......O...O.O...O.O..O.O.O..O..O...O..O..O..O.O...O..O..O.	{"work": 19, "mta": 1, "logic_history": "Ecx,Ecx,Ecx,ECx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-472	lime-jigsaw	AAAAAAABBCCADEEABBCCCDEBBBBCCFDEEEEBCCFDDDEGGHFFFFDEGGHHHHFDGGGHHIFFDIGGHHIIIIIII	...........13..4.....3..................3...3...........5..11.....32.2....31....2	O...O.O..O...OO.....O..OO.....O...OOO..O.O....OO....O....OO...O.OO.....O.O....OO.	{"work": 19, "mta": 1, "logic_history": "Ecx,Ecx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-493	lime-jigsaw	ABBBCCCCDABBBCCCDDAABBBCCDDAAAEEDDDDAAEEEEEFFGGGGEEFFFGGHHIIIFFGGHHHIIIFGHHHHIIIF	.3.......3.........32..........3.3.................4.......13..34....42.1......1.	O.O.O.....O..O.O..O...O...O..O....OO...O.OO.....O...OOOO.....O...OO.O....O...OO..	{"work": 19, "mta": 1, "logic_history": "Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx"}
puzzle-499	lime-jigsaw	AAABBBBBBCAAAABBDDCAACEEBDDCCCCCEDDDFCFEEEDGDFFFEGGGGGFFHEEGIIGFFHHIIIIGHHHHHHIII	....2.23.........2...4..2.......3...............2......35...4....4....2....1.....	..OO....O....O.OO.O.O.O....O...O...O.....O.OO.OO...O.....O.O.O..O.O.O...OO....O..	{"work": 19, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-505	lime-jigsaw	AABBBBBCCAAABBBCCCAAAABCCCCDDEEEEEFFDDEGEGEFFDDDGEGFFFHDDGGGFFIHHHHGIIIIHHHHGIIII	...12........4..3........53......2..14.......3............2.......2.....1........	OO...O......O..O.O...OO.O....O....OO..O.O...O.OO..O...OO...O...O.....OO....OO..O.	{"work": 19, "mta": 1, "logic_history": "Ecx,ECx,Ecx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-535	lime-jigsaw	AAAABBBBBAAAACBBBBDDDACCCCCDDDEEEFCCDGDEEEFCFGGDEEEFFFGGGGGHFFFIIIIGHHHHIIIIIHHHH	..32..3.......2.3.1.......22................................2.......5......12.2..	.O...O.O...OO..O...OO....O....O..O.OO......OO...OO...O..O.OO...O...O.O..OO...O...	{"work": 19, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-550	lime-jigsaw	ABBBBBBBCAABABCCCCAAAADCCEEFFFADDCEEFFGDDDCEEFFGDDHEEEFFGGDHHHHGGGGIHIHHGIIIIIIIH	1......3.................4........2.........1.....2.4...4.2..4.............33..1.	.O..OO.........OOOO.O.....O...OOO...O..O...O..OO...O...O....O.O...OO..O.O.O..O...	{"work": 19, "mta": 1, "logic_history": "ECx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx,ECx"}
puzzle-568	lime-jigsaw	AAAAAABBBCCCCAADBBECCCFADBBEECCFFDBBEEEFFFDDDEEGGFFDHHEGGGFIDHHGGGGIIDHHIIIIIIHHH	........3..........2..........3.33....44....1.3.3.....2...................1..2...	..OO...O....O...OO...O.OO...OO.O....OO.....O...O.O.O......OO..OOO...O...O.....O.O	{"work": 19, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-577	lime-jigsaw	AAAAABBBBACAADBBBBCCACDDDDBCCCCEDDDDCEEEEEEEFGGGGEFFFFHGGGGFIFFHHHHGIIFIHHHHIIIII	......2......12..2....2........2...4.1.....4....5..........4..........2...23...2.	OO...O...OO....O...O.....OO...O.O.O...O...O.O....OO.O...OOO......OO..O..O...O...O	{"work": 19, "mta": 1, "logic_history": "Ecx,Ecx,ECx,Ecx,Ecx,ECx,Ecx,ECx,ECx,Ecx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-586	lime-jigsaw	AAABBBCCCAAAABCCCCAADBBBECCDDDBFBEEEDDDFFFEEEDGDFFFEHEGGGFIFHHHGGGIIIHHHGGIIIIIHH	.2.....1...22323.3............31.........5......3........3...2....3..............	...OOO...OO.....O.O......OO.OO...O....OO..O......OOO..OO......O..O.OO......O...OO	{"work": 19, "mta": 1, "logic_history": "ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-643	lime-jigsaw	AABBBBBBBAAACCCCBBAADCCECCFAADDDEECFDDDEEEFFFDGEEFFFHHDGGEGGFHHIIGGGGHHHIIIIIIIHH	..........3.......3..24.....4..........2........3.2.......5.........3.2........21	..O...OO.O..OO.....O...OO..O....O..O.OO....O.....O..OOO..O.O......OO...O.OO...O..	{"work": 19, "mta": 1, "logic_history": "Ecx,ECx,ECx,Ecx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx"}
puzzle-646	lime-jigsaw	AAAABCCCCAABBBBBCCAADBBBECCADDFFFEECGGDDFEEHHGDDFFFEEHGDDFIFEEHGGIIIIIHHGGGIIIHHH	...1....32.................1.2......1.5.5....2....1......32....3........2........	O.O....O.......OOOO...OO......OO.O.....O.O..O.OOO.....O......OO.OO..O....O..O.O..	{"work": 19, "mta": 1, "logic_history": "ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx"}
puzzle-664	lime-jigsaw	AABBCCCCCAABBBBCCCDAAABBBECDAAFFFFEEDDDDFEEEEDDFFFFGGEHDIIIGGGEHHHIIIIGGHHHHHIIGG	22..........................2..3...3..2..2...3........1.........4.3......3.33....	...OO.O..OO.O........OO...O.....OOO.OO......O..O....OO.O....OO...O.OO...O.O..O...	{"work": 19, "mta": 1, "logic_history": "Ecx,ECx,ECx,ECx,Ecx,Ecx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-670	lime-jigsaw	AAAAABBBBACAADDDBBACCCEDDDBCCCEEEDFBGCHHEDDFBGCHEEEFFFGHHHEFFFIGGHHHIIFIGGGGIIIII	...23...1...4..2.....................11.4.4.................4.......1..322....2..	.OO..O.......OO..OO.OO.....O...O.O.....O...OO....OOO...OO....O.OO....O.....O...OO	{"work": 19, "mta": 1, "logic_history": "Ecx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-676	lime-jigsaw	AAAABBBBBAAAAACBBBCCCCCCBDDCCEEEEDDDFFFFEDDDDFFFEEEEGGFFHGGGGGGHHHGIIIIIHHHHHIIII	23........................2.4.......3..2....1.43....22.2....3.2...............1..	..O..OO..OO......O.O.O...O.O....OO...OO....O.O...OO.....O.O..O....O..O.O...OO...O	{"work": 19, "mta": 1, "logic_history": "Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-697	lime-jigsaw	AAAABCCCCAABBBBBCCADDBBBEECAADDFEECCDDDFFFEEEDDGFFFHEEGGGFIFHHHGGIIIIIHHGGGIIIHHH	.3......1.3...4..2.......2.............5.2.......44......2..........34........3..	O.....OO.O.O.O.........OO.O.OOO.......O.O...O...O..O.O.O..OO...OO.....O....O.O.O.	{"work": 19, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-703	lime-jigsaw	AABBBCDDDABBBBCDDDAABBCCCDDAAECCCCDFAEEEEEEEFAGHHHHEFFGGHHHIIFFGGGHIIIIFGGGHIIIFF	1........1..........1...............4.43.........223...4...........43...1...3.1..	.OO.O........O.OO......OOO.O.O.O.....O.....OOOO.O..........OO.OO.OO........O.O..O	{"work": 19, "mta": 1, "logic_history": "Ecx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-763	lime-jigsaw	AAABBBCCCAAAABBBCCDAAEEBBBCDDDDEECCCDDDDEFFFFGGGEEFFFFGHHHEEIIFGGHHHIIIIGGGHHHIII	.....3.......5...1...3....1..3.....1.......4.334.....32....2..3..................	..O.O.O.....O.O.O...O.OO....O...OO..OO......O...O..OO..O.O...O.O...O...OO.O.....O	{"work": 19, "mta": 1, "logic_history": "Ecx,ECx,Ecx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-766	lime-jigsaw	AAAAABCCCAADAABBBCDDDDEBBCCDDEEEBBCCFDDGEBHHCFFGGEEEHHFFGGEHHHHFGGGIIHIIFFFGIIIII	.......21........1.....2......44...3..3...........3.......3.3......23......3.2...	O....OO..OO.....O...OOO.....O...O.O....O...OO...OO.O..OO...O.....O...O.O..O.O...O	{"work": 19, "mta": 1, "logic_history": "Ecx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,Ecx,ECx,Ecx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-793	lime-jigsaw	AABBBBBBBAABCCCCCBADDCCEEFFAADCEEFFFAADCEGFHHDDDEEGFHHDDEEGGFFHIGGGGGIHHIIIIIIIHH	2...211..3........3............55......2............3......35.......1............	.O.O...O..O..O...O.O..OO...O..O..O......OO..OO....OO..O.O....O...O...OO...OO....O	{"work": 19, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx,ECx,ECx,ECx"}
puzzle-796	lime-jigsaw	AABBBBBBCAABABBCCCAAAACCCDCEEEFCFFDDEEEFFFDDDEEEFGFFDDHHHHGGGDGHHIHIIGGGHHIIIIIIG	...12.......3...............3................13..2.1...3.42....34...4.........2..	.O...O.O.....O.OO..O.OO....O....O.O...OO....O..OO....OO.....O.O..O.O.O..OO...O...	{"work": 19, "mta": 1, "logic_history": "Ecx,ECx,Ecx,Ecx,ECx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx"}
puzzle-835	lime-jigsaw	ABBBBBBBBACCCDDDDBAAACCCCDDAAAEECCDDFAEEEEEGDFFHHEEGGGFFHHHHGGGIFFFFHHHGIIIIIIIIG	........2....3...22.......1...2.54.....3...4........4..34...............3........	..O.O..O...O..O.O..O...OO..O.O.O.........OO.O...O..O.OO..OO....OO.O......O.....OO	{"work": 19, "mta": 1, "logic_history": "Ecx,Ecx,Ecx,ECx,ECx,ECx,Ecx,ECx,Ecx,Ecx,ECx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-838	lime-jigsaw	AAAAABBBBCCDDAAABBCDDDDABBBCEDDDFFFFCEEEEEEEFCCCCGGGEFHHHIGGGGFHHIIIGGFFHHHHIIIII	3...2.......2............4.........4...33.......343.....3.......4................	.O.O.O...OO....O....O...O.O...OO..O......O.OO..O....OO...OOO...O.O...O..OO..O....	{"work": 19, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-859	lime-jigsaw	AABBCCCDDABBBCCCCDAABBECCDDAABBEEDDDAAFEEEDGGFFFEEHHGGFFIIEHHGGFIIIIHHHGFFIIIHHGG	....2.......132.....4.........3..2.2...4.3.....3.........4..4...............2.1..	...O.O.O.OO.....O..O...O..O.OO.O......O...O.O...O..OO...O.OO...O...O.O..O..O....O	{"work": 19, "mta": 1, "logic_history": "Ecx,Ecx,ECx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-895	lime-jigsaw	ABBBBBBBBACCCBCCCDAAACCCDDDAAAAEEEDDFFFEEEDDDFFEEEGGGGFFFHHHGGGFHHHIHHHGIIIIIIIIG	..2..................33...1.........3........3.......1.3.3.....3....123..2.......	...O...OO..O..O..O..O..OO..O.O..O....O..O.O...O..O.O..O...O..O..O.O....OO..O...O.	{"work": 19, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,Ecx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx"}
puzzle-907	lime-jigsaw	AAABBBBCCAABBBBCCCAAAADBCCCEEEDDFFCFEEEDDDFFFEGEEDDFFFGGGHDIIIIGGGHHHHIIGGHHHHIII	2....1......2.....2.....3.........44..............3.....343.............221......	.O.O..O..O.O....O..O.....OO..OO.O........O.OO..OOO....O.....O.OOO..O........OOO..	{"work": 19, "mta": 1, "logic_history": "Ecx,Ecx,Ecx,ECx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-931	lime-jigsaw	ABBBBBBCCABBBCCCCCAAAACDDCDAEAAFFDDDEEFFFFFDDEEEFFGGDGEHEEHGGGGHHHHHIIIGHHIIIIIIG	.............3......3.4......3..........445.3...34.3........4....43..............	..O.O...O..O..OO..OO.O.........OOO..O..O...O......O.OOO..OO.....O....OO..OO.....O	{"work": 19, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,Ecx,Ecx,Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-940	lime-jigsaw	AAAAABBCCAADDABCCCDADBBBBCCDDDDEBBCCDEEEEEEEFGGHHEFFFFGGHHHHFIFGGGHIFFIIGGHHIIIII	..1.21......4......1..........................5.....2...1.3.6...34...4...........	O..O....O....O..OO..O.O.O.....OO.O..OOO......O....OO...O...O.O......O.OO.OOO.....	{"work": 19, "mta": 1, "logic_history": "Ecx,ECx,Ecx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-949	lime-jigsaw	AAAAAAABBCCCAABBBBCDCDDBBBECDDDFFGGECDFFFFFGECDDFFGGGECHHHGGEGEHHHHIIEEEHHIIIIIII	....2.1.....4....2.......224.......1.2...4..2........1.....5.4..............2....	..OO....O..O.O..O.OO...O....O.O...O.O...O.O......OO.O..OO...O.......OO.OO..O....O	{"work": 19, "mta": 1, "logic_history": "Ecx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,Ecx,ECx,Ecx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-982	lime-jigsaw	AAAAAAABBCAABBBBBBCDDDDDEBECDDDFDEEECFFFFFFFECCCGFGGGECHCGGGGGEHHHHHHIIEHHIIIIIII	2....22..3.2.....2...............4............1..63.....4..2........2............	.O..O...O.O....OO.O....OO..O.O..O......OOO.....OO....O...OO...O..O...OO.OO.....O.	{"work": 19, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,Ecx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-1009	lime-jigsaw	ABBBBBBBCADDDBEEECAADDBEECCADDFFFEECAADDFEECCAAFFFFFCCGGGGHIIIIGGHGHIHIIGGHHHHHII	.......2.........1.4..................1...44.3.2..3.....3.2.........3.3.....4...2	.OO...O..O.O....O.O.OO.........OOO......OO..O.O.....OOOO....O.....OO...O...O.O.O.	{"work": 19, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx"}
puzzle-1057	lime-jigsaw	AABBBBBBBCABADDDDBCAAAEDDDDCAAEEDFFFCCCEEEFFFCGGEEHFFFCGGGEHHHHCGIGHHHHIGGIIIIIII	....1.........34..................4........3..22..2........11.......224.........2	.OO..O...OOO...........OOO...O.O.O..O....OO..O..O....O...O...OO...OO...O.O..O..O.	{"work": 19, "mta": 1, "logic_history": "ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-1063	lime-jigsaw	ABBBBBBBCAAAABCCCCAAAABCCCCDDEEEEEFFDDDEEEFFFDDGGEHHFFDGGIIIHHFDGGGIHHHFGGIIIIIHH	....................2.5.........3.33....3..3....4.....23..............4.........2	O.O..O...O..OO.........O.OOO..OO......O..O..O.O....OO...OOO.....O....O.O.O....OO.	{"work": 19, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx"}
puzzle-1120	lime-jigsaw	AAAAAAABBCCDDAABBECDDDFFBBECCDDFFBBECGDDFHHBECGGFFHHEECGGFFHHHECGGIIHHEEGGIIIIIII	...21.......43.4...1...4...................33.......1......2..133..4.............	..O...OO...O..O..O...OO.O......O..OOO.O..O...OO......OOO.O........O.OO...O..O..O.	{"work": 19, "mta": 1, "logic_history": "Ecx,Ecx,ECx,ECx,Ecx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-1135	lime-jigsaw	AABBBBBBBAACBDEEEBAACCDEEEEAACCDDEFEACCCDFFFGHCHDDFFGGHHHHDFFGGIHHHDIFGGIIIIIIIGG	.332....1.............1.2.......4.....1.......2..5.....2...4.........2.........2.	O.....OO..OOO......OO....O...O...O.O....OOO..O....O..OO..OO........OO.O..O.O....O	{"work": 19, "mta": 1, "logic_history": "Ecx,ECx,Ecx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-1	lime-jigsaw	AAAABCCCCAAABBBBCCDAABBBBCCDDDEEEECFDDEEGEFFFDDEEGGFFFHDHHGIIIFHHHHGIIIFHHGGGGIII	1..............3..1.3.....3.2224....23....4..2..............................11...	.O.O..O....OO....O...O.O.O.O....O..O..O..O.O..O..O.O...O..O.O..O.O.O....O......OO	{"work": 20, "mta": 1, "logic_history": "ECx,Ecx,ECx,Ecx,ECx,Ecx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-7	lime-jigsaw	AAABBBBBBCCAADBEBECCADDBEEECCAADEEFECCAGDEHFFGCGGDHHFFGGGIDDHFFGIGIDHHFFIIIIIIHHH	..1...1............2....3..3........3....1........34...43...32...................	O...O...O...OO.O..O....O.O..O.O....O.O....OO.O.O....O.....OO..O.OO..O.....OO..O..	{"work": 20, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-22	lime-jigsaw	AAAABBCCCAAABBBDDCEABBDDDDCEABFFFDDCEGBFFFHDCEGGFFFHICEGGGGHHICEGGHHHIIIEEEHHIIII	13..........3........................................4.3........4.........1..42..	..O..O..OO.O..O......O..O.O...OO.O...O.....OO.O.O...O.O.O....O.....OOO..OO..O....	{"work": 20, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx"}
puzzle-25	lime-jigsaw	AAAABCCCCAAAABCCCCDABBBBBCEDDBFFFBEEDDFFFFFEEDGGGFHHHEDGGIIIHHEDGGIIIHHEDGGIIIHHE	....................32.3....44......3........3.3.3.....3..4.........3........1...	O...O..O....O.O.O..O....O.OO..O..O...OO.O.....O...O..OO....OO....OOO......O....OO	{"work": 20, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-82	lime-jigsaw	ABBBBBBBCAAAABCCCCAADDBEECCAADDFEECCDDDFFFEEEDGDFFFEHEGGGFIFHHHGGGIIIHHHGGIIIIIHH	.......................2......22...2...33...2..34...........43.2....33...........	.O.OO....O..O....OO.....O.O..O..O.O..OO..O.......O.OO...O.OO....O.O...O.O.....O.O	{"work": 20, "mta": 1, "logic_history": "Ecx,Ecx,Ecx,Ecx,Ecx,ECx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx"}
puzzle-112	lime-jigsaw	AAAABBBCCAABBBBCCCAAADBBCCCEEEDDDFCFEEEEDFFFFEGEDDDFFFGGGHHDIIIGGGHHHHIIGGHHHIIII	..........3...3.....22........3...3.......4.......3...2...3....3.4........4.2....	..O.OO...O......OO.O..O...O..O..OO....O..O.O.O..OO..........OOO.O.O..O..OO.O.....	{"work": 20, "mta": 1, "logic_history": "Ecx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-115	lime-jigsaw	AAAAAABBBAACCDDDBBACCDDDDDBCCCCEDBBBCEEEEEEEFGGGHEFFFFGHHHHHFFIGGHHHFFIIGGGIIIIII	......2.........................5....232.............2......44....42..32...3.....	OO.....O.O..O...O....OOO....O.O....O....OOO...O....OO...O..O..OO.O...O....O.O...O	{"work": 20, "mta": 1, "logic_history": "Ecx,ECx,Ecx,Ecx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx"}
puzzle-121	lime-jigsaw	AAAAABBBBACDAABBBBACDDDEEFBCCDDEEGFFCCDDEGGFFCCDEEGGFFHCEEGGGFIHHHHIIGFIHHHHIIIII	...23........4.53.....33..........4......32....4..4.......3.................2....	..O..O.O.O..O.O......O..OO...O...O.O.OO.O.....O..O..O..O...OO..O...O...OO..O....O	{"work": 20, "mta": 1, "logic_history": "Ecx,Ecx,ECx,Ecx,ECx,Ecx,Ecx,ECx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-127	lime-jigsaw	AAAABBBBBACAABDDBDCCCABBDDDECCAFFFGDECCFFFGGDECFFFHGGDEEEIIHGGGEIEEIHHGHIIIIIHHHH	1...2..1..........13.....5.2...............4...2......2.......1.2...5.........32.	..OO.O....OO....O...O.O...O......OOOOO......OO..OO........OOO..O.....OO..O.O.O...	{"work": 20, "mta": 1, "logic_history": "Ecx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx"}
puzzle-133	lime-jigsaw	AAAABCCDDAAABBCCDDAABBBCCDDBBBCCCEEDFFEEEEEDDFEEGGGHHHFFGGHHHIIFFGGHHIIIFFGGHIIII	2........2.......32....1.........12..1...6....................2.4.....3.2.......2	.O....O.O.OO....O...OO....OO..OO.......OO.O......OOO..O....O.O.O....O..O.OO....O.	{"work": 20, "mta": 1, "logic_history": "Ecx,ECx,Ecx,Ecx,ECx,ECx,Ecx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-175	lime-jigsaw	AAAABCCCCAABABCBCCAABBBBBCCDDDDEFFFFDDDDEFFFFDEEEEEEEFGGHHHHHIIGGHGHIHIIGGGGHIIII	3...1.2...........3.....4..2...............3....3..343..4...2......3..........1..	.O...O..OOO....O......OO.O..O.O..O..O.....O.O..O.OO......O...OOO.OO.......O.O..O.	{"work": 20, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-208	lime-jigsaw	AABBBBBBBAAAABBCDDAEACCCCDDAEFGGGCCDEEFGGGCDDEFFGGGCDHEEFFFFHDHEEFIIHHHHIIIIIIIHH	.........3.1.......1..4....22......3.2.4....4............3...............3.......	OO...O.......OOO..O.....O.O...OO..O.O...O..O...O....OO.O...OO...OOO.......OO....O	{"work": 20, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx"}
puzzle-217	lime-jigsaw	AAAABBBCCAAAABBCCCADDBBBBCCDDDEEEFCCDDDEEEFFFGGDEEEFFFGGHHHHFFIGGGHHIIIIGGHHHIIII	.......2...........21.....24.............4...453..2......32....................2.	..OO....O....OO.O.O.....OO..O..OO...OO..O..........OOOOOO........OO.O......O..O.O	{"work": 20, "mta": 1, "logic_history": "Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-250	lime-jigsaw	ABBBBBCDDABBBCCCDDAAABCEEDDAACCCEDDFAGCEEEHDFAGGEHHHFFGGEEHIFFFGGHHHIIIFGGHIIIIIF	.........12........5....1..........3.......3.........2....2.331.............2..2.	.....OOO...OOO....O......OOOOO..........OO..O....O.OO.OO.O......OO...O.....O.O..O	{"work": 20, "mta": 1, "logic_history": "Ecx,Ecx,ECx,Ecx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx"}
